# Configuration automatically generated by WRITE_CONFIG()
connection ethernet
#connection (actual) ?
device any
#device (actual) t7
name "LJ2"
serial "470014042"
ip "192.168.1.33"
samplehz 50000.000000
settleus 1.000000
nsample 100000

# Analog Inputs
aichannel 1
ainegative 199
airange 10.000000
airesolution 0
aicalslope 2.500000
aicalzero 0.000000
aicalunits "uA"

distream 1
# Meta Parameters
meta float
x 11.250000
y 3.000000
theta 0.227317
r 127.000000
vwire 20.000000
standoff 12.700000

meta string
who EM
rot ccw
meta end

## End Configuration ##
#: Mon Dec  2 11:22:00 2019
-2.580409e-02	6.553400e+04
-2.138483e-02	6.553400e+04
-3.148599e-02	6.553400e+04
-3.558959e-02	6.553400e+04
-2.580409e-02	6.553400e+04
-2.896070e-02	6.553400e+04
-2.864504e-02	6.553400e+04
-2.454144e-02	6.553400e+04
-2.738239e-02	6.553400e+04
-3.053901e-02	6.553400e+04
-3.590525e-02	6.553400e+04
-2.675107e-02	6.553400e+04
-3.180165e-02	6.553400e+04
-2.391012e-02	6.553400e+04
-3.022335e-02	6.553400e+04
-1.885954e-02	6.553400e+04
-3.085467e-02	6.553400e+04
-2.706673e-02	6.553400e+04
-2.927636e-02	6.553400e+04
-2.327880e-02	6.553400e+04
-2.233181e-02	6.553400e+04
-2.327880e-02	6.553400e+04
-2.517276e-02	6.553400e+04
-2.264747e-02	6.553400e+04
-1.380895e-02	6.553400e+04
-2.391012e-02	6.553400e+04
-2.454144e-02	6.553400e+04
-1.475594e-02	6.553400e+04
-2.422578e-02	6.553400e+04
-3.495827e-02	6.553400e+04
-2.264747e-02	6.553400e+04
-1.601858e-02	6.553400e+04
-1.696557e-02	6.553400e+04
-2.485710e-02	6.553400e+04
-1.664991e-02	6.553400e+04
-2.233181e-02	6.553400e+04
-2.706673e-02	6.553400e+04
-2.043784e-02	6.553400e+04
-2.075350e-02	6.553400e+04
-2.327880e-02	6.553400e+04
-9.705354e-03	6.553400e+04
-1.949086e-02	6.553400e+04
-2.864504e-02	6.553400e+04
-2.012218e-02	6.553400e+04
-1.854387e-02	6.553400e+04
-2.043784e-02	6.553400e+04
-1.728123e-02	6.553400e+04
-2.738239e-02	6.553400e+04
-1.664991e-02	6.553400e+04
-2.233181e-02	6.553400e+04
-1.475594e-02	6.553400e+04
-1.696557e-02	6.553400e+04
-1.664991e-02	6.553400e+04
-1.538726e-02	6.553400e+04
-8.442709e-03	6.553400e+04
-1.854387e-02	6.553400e+04
-1.759689e-02	6.553400e+04
-8.127048e-03	6.553400e+04
-1.475594e-02	6.553400e+04
-1.507160e-02	6.553400e+04
-2.012218e-02	6.553400e+04
-1.949086e-02	6.553400e+04
-2.359446e-02	6.553400e+04
-2.580409e-02	6.553400e+04
-1.159932e-02	6.553400e+04
-2.170049e-02	6.553400e+04
-2.012218e-02	6.553400e+04
-1.822821e-02	6.553400e+04
-2.422578e-02	6.553400e+04
-9.389694e-03	6.553400e+04
-1.885954e-02	6.553400e+04
-1.317763e-02	6.553400e+04
-1.412461e-02	6.553400e+04
-8.442709e-03	6.553400e+04
-1.917520e-02	6.553400e+04
-1.728123e-02	6.553400e+04
-8.127048e-03	6.553400e+04
-1.538726e-02	6.553400e+04
-7.180064e-03	6.553400e+04
-1.380895e-02	6.553400e+04
-1.664991e-02	6.553400e+04
1.343054e-03	6.553400e+04
-1.949086e-02	6.553400e+04
-1.002102e-02	6.553400e+04
-1.096800e-02	6.553400e+04
-2.106917e-02	6.553400e+04
-1.380895e-02	6.553400e+04
-1.791255e-02	6.553400e+04
-1.917520e-02	6.553400e+04
-1.033668e-02	6.553400e+04
-1.096800e-02	6.553400e+04
-1.286197e-02	6.553400e+04
-9.705354e-03	6.553400e+04
-2.170049e-02	6.553400e+04
-1.570292e-02	6.553400e+04
-8.758371e-03	6.553400e+04
-1.759689e-02	6.553400e+04
-4.654773e-03	6.553400e+04
-9.389694e-03	6.553400e+04
-1.380895e-02	6.553400e+04
-1.002102e-02	6.553400e+04
-1.444028e-02	6.553400e+04
-3.392127e-03	6.553400e+04
-1.065234e-02	6.553400e+04
-1.159932e-02	6.553400e+04
-2.170049e-02	6.553400e+04
-4.654773e-03	6.553400e+04
-1.949086e-02	6.553400e+04
-1.191498e-02	6.553400e+04
-5.601757e-03	6.553400e+04
-1.980652e-02	6.553400e+04
-4.970434e-03	6.553400e+04
-5.601757e-03	6.553400e+04
-1.065234e-02	6.553400e+04
-8.758371e-03	6.553400e+04
-1.002102e-02	6.553400e+04
-4.970434e-03	6.553400e+04
-1.380895e-02	6.553400e+04
-1.507160e-02	6.553400e+04
